amenitiesId,amenities
LOSAMT38,"['Free parking on premises', 'Kitchen', 'Wifi', 'Indoor fireplace', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Crib', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Outdoor dining area', 'Fire pit', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Board games', 'Portable fans', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT39,"['Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Lock on bedroom door', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware']"
LOSAMT40,"['Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Lock on bedroom door', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Single level home', 'BBQ grill', 'Long term stays allowed', 'Cleaning available during stay']"
LOSAMT41,"['Free parking on premises', 'Kitchen', 'Wifi', 'Hot tub', 'Pool', 'Indoor fireplace', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Fireplace guards', 'Crib', 'Pack ’n play/Travel crib', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Ceiling fan', 'Mini fridge', 'Sound system', 'Fire pit', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Rice maker', 'Board games', 'Ping pong table', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT42,"['Free parking on premises', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Keypad', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'EV charger', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Ceiling fan', 'Kitchenette', 'Mini fridge', 'Outdoor dining area', 'Fire pit', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Rice maker', 'Pour-over coffee', 'Board games', 'Shower gel', 'Barbecue utensils', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT43,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Backyard', 'Host greets you', 'Ceiling fan', 'Mini fridge', 'Freezer', 'Keurig coffee machine', 'Portable fans', 'Shower gel', 'Conditioner']"
LOSAMT44,"['Wifi', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Essentials', 'Free street parking', 'Smoke alarm', 'Private entrance', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Single level home', 'Mini fridge', 'Keurig coffee machine', 'Portable fans']"
LOSAMT45,"['Free parking on premises', 'Kitchen', 'Wifi', 'Indoor fireplace', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Bathtub', 'Hot water', 'Body soap', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Hot water kettle', 'Ceiling fan', 'Bidet', 'Outdoor dining area', 'Sauna', 'Dining table', 'Toaster', 'Outdoor furniture', 'Rice maker', 'Keurig coffee machine', 'Shower gel', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
LOSAMT46,"['Free parking on premises', 'Breakfast', 'Wifi', 'Pool', 'Cable TV', 'Dryer', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Hot water', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'BBQ grill', 'Outdoor dining area', 'Outdoor furniture', 'Host greets you']"
LOSAMT47,"['Free parking on premises', 'Kitchen', 'Wifi', 'Hot tub', 'Pool', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Hot water', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Private entrance', 'BBQ grill', 'Backyard', 'Outdoor dining area', 'Outdoor furniture', 'Patio or balcony', 'Free street parking', 'Keypad']"
LOSAMT48,"['Free parking on premises', 'Kitchen', 'Wifi', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Lock on bedroom door', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Keurig coffee machine', 'Microwave', 'Oven', 'Refrigerator', 'Rice maker', 'Stove', 'BBQ grill', 'Backyard', 'Free street parking', 'Paid parking on premises', 'Smart lock']"
LOSAMT49,"['Free parking on premises', 'Gym', 'Kitchen', 'Wifi', 'Pool', 'Indoor fireplace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Cleaning products', 'Hot water', 'Bed linens', 'Clothing storage', 'Drying rack for clothing', 'Extra pillows and blankets', 'Ethernet connection', 'Crib', 'Ceiling fan', 'Carbon monoxide alarm', 'Smoke alarm', 'Pocket wifi', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Microwave', 'Mini fridge', 'Oven', 'Refrigerator', 'Stove', 'Private entrance', 'BBQ grill', 'Backyard', 'Outdoor dining area', 'Outdoor furniture', 'Patio or balcony', 'Free street parking', 'Single level home', 'Keypad']"
LOSAMT50,"['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Indoor fireplace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard']"
LOSAMT51,"['Free parking on premises', 'Kitchen', 'Wifi', 'Indoor fireplace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Bathtub', 'Body soap', 'Cleaning products', 'Conditioner', 'Hot water', 'Shower gel', 'Bed linens', 'Clothing storage', 'Extra pillows and blankets', 'Portable fans', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Baking sheet', 'Barbecue utensils', 'Coffee maker', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Wine glasses', 'Laundromat nearby', 'Private entrance', 'Outdoor dining area', 'Outdoor furniture', 'Patio or balcony', 'Free street parking', 'Cleaning available during stay', 'Long term stays allowed', 'Luggage dropoff allowed', 'Keypad']"
LOSAMT52,"['Free parking on premises', 'Kitchen', 'Wifi', 'Hot tub', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Private entrance', 'Hot water', 'BBQ grill', 'Outdoor dining area', 'Outdoor furniture']"
LOSAMT53,"['Free parking on premises', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Fireplace guards', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Ceiling fan', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Portable fans', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT54,"['Free parking on premises', 'Breakfast', 'Gym', 'Kitchen', 'Wifi', 'Hot tub', 'Cable TV', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Bathtub', 'Hot water', 'Shower gel', 'Bed linens', 'Extra pillows and blankets', 'Game console', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Barbecue utensils', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'BBQ grill', 'Backyard', 'Outdoor furniture', 'Patio or balcony', 'Free street parking', 'Single level home', 'Host greets you']"
LOSAMT55,"['Free parking on premises', 'Kitchen', 'Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Private entrance', 'Hot water', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Backyard', 'Fire pit', 'Outdoor furniture']"
LOSAMT56,"['Free parking on premises', 'Kitchen', 'Wifi', 'Hot tub', 'Cable TV', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Hot water kettle', 'Outdoor dining area', 'Toaster', 'Outdoor furniture', 'Freezer', 'Keurig coffee machine', 'Shower gel', 'Baking sheet', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT57,"['Kitchen', 'Wifi', 'Hot tub', 'Cable TV', 'Indoor fireplace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Bathtub', 'Pack ’n play/Travel crib', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Ceiling fan', 'Sound system', 'Freezer', 'Shower gel', 'Baking sheet', 'Conditioner']"
LOSAMT58,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Air conditioning', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Outdoor dining area', 'Dining table', 'Toaster', 'Outdoor furniture', 'Rice maker', 'Nespresso machine', 'Baking sheet', 'Barbecue utensils', 'Bread maker', 'Laundromat nearby', 'Drying rack for clothing', 'Clothing storage']"
LOSAMT59,"['Wifi', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Backyard', 'Luggage dropoff allowed', 'Mini fridge', 'Outdoor dining area', 'Dining table', 'Toaster', 'Outdoor furniture', 'Keurig coffee machine', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT60,"['Free parking on premises', 'Kitchen', 'Wifi', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Bathtub', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Outdoor furniture', 'Baking sheet']"
LOSAMT61,"['Free parking on premises', 'Wifi', 'Cable TV', 'Iron', 'Dryer', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Private entrance', 'Hot water', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Single level home', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Paid parking on premises']"
LOSAMT62,"['Free parking on premises', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Hot water', 'Shower gel', 'Extra pillows and blankets', 'Room-darkening shades', 'Children’s books and toys', 'Children’s dinnerware', 'High chair', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'First aid kit', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Stove', 'Private entrance', 'BBQ grill', 'Backyard', 'Outdoor dining area', 'Outdoor furniture', 'Patio or balcony', 'Free street parking', 'Paid parking off premises', 'Long term stays allowed', 'Lockbox']"
LOSAMT63,"['Free parking on premises', 'Wifi', 'Cable TV', 'Dedicated workspace', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']"
LOSAMT64,"['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Dedicated workspace', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Outlet covers', 'Children’s books and toys', 'Babysitter recommendations', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Beach essentials', 'Long term stays allowed', 'Outdoor dining area', 'Dining table', 'Toaster', 'Freezer', 'Board games', 'Baking sheet', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LOSAMT65,"['Free parking on premises', 'Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Hot water kettle', 'Mini fridge', 'Outdoor furniture', 'Portable fans', 'Shower gel', 'Conditioner', 'Cleaning products', 'Wine glasses']"
LOSAMT66,"['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Dedicated workspace', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Building staff', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Backyard', 'Long term stays allowed']"
LOSAMT67,"['Breakfast', 'Wifi', 'Dedicated workspace', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'TV', 'Essentials', 'Carbon monoxide alarm', 'First aid kit', 'Smoke alarm', 'Cooking basics', 'Private entrance']"
LOSAMT68,"['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Dryer', 'Hangers', 'Washer', 'Hair dryer', 'Shampoo', 'TV', 'Air conditioning', 'Essentials', 'Heating', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Bathtub', 'High chair', 'Children’s books and toys', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'Luggage dropoff allowed', 'Long term stays allowed', 'Shower gel']"
