reviewId,numberOfReviews,locationRating,communicationRating,overallRating,accuracyRating,valueRating,checkinRating,cleanlinessRating
SANREV240,32,10,10,4.9,10,10,10,10
SANREV241,93,8,9,4.2,9,8,9,10
SANREV242,228,10,10,5,10,10,10,10
SANREV243,26,10,10,4.8,10,9,10,10
SANREV244,27,10,10,5,10,10,10,10
SANREV245,2,9,10,5,10,9,10,10
SANREV246,199,10,10,5,10,10,10,10
SANREV247,62,10,10,4.8,10,10,10,10
SANREV248,10,9,10,4.9,10,10,10,9
SANREV249,2,10,10,5,10,10,10,10
SANREV250,30,10,10,5,10,10,10,10
SANREV251,227,10,10,4.7,10,10,10,10
SANREV252,13,10,10,4.8,9,10,10,10
SANREV253,23,10,10,4.7,10,9,10,9
SANREV254,193,10,10,4.9,10,10,10,10
SANREV255,126,9,10,4.7,10,9,10,10
SANREV256,265,10,10,5,10,10,10,10
SANREV257,61,10,10,4.9,10,9,10,10
SANREV258,177,10,9,4.8,10,9,10,9
SANREV259,48,10,9,4.7,9,9,10,10
SANREV260,118,8,9,4.4,9,9,10,9
SANREV261,36,10,10,4.8,10,10,10,9
SANREV262,5,9,8,3.8,8,8,9,8
SANREV263,37,10,10,5,10,10,10,10
SANREV264,98,9,10,4.8,10,9,10,10
SANREV265,59,10,9,4.5,10,9,10,9
SANREV266,69,10,10,5,10,10,10,10
SANREV267,30,10,10,5,10,9,10,10
SANREV268,335,10,10,5,10,10,10,10
SANREV269,347,10,10,4.8,10,10,10,10
SANREV270,80,10,10,4.9,10,9,10,10
SANREV271,370,10,10,4.9,10,10,10,9
SANREV272,126,10,10,4.8,10,10,10,10
SANREV273,320,10,10,4.4,9,9,10,9
SANREV274,94,10,10,5,10,10,10,10
SANREV275,103,10,10,4.9,10,10,10,10
SANREV276,6,10,9,4.8,10,10,9,10
SANREV277,136,10,10,4.7,9,9,10,9
SANREV278,197,10,10,5,10,10,10,10
SANREV279,87,10,10,4.7,10,9,10,10
SANREV280,48,10,10,4.9,10,10,10,10
SANREV281,193,10,10,4.9,10,10,10,10
SANREV282,149,9,10,4.8,10,9,10,10
SANREV283,16,10,10,4.8,10,9,10,10
SANREV284,516,10,10,5,10,10,10,10
SANREV285,171,10,10,5,10,9,10,10
SANREV286,46,10,10,5,10,10,10,10
SANREV287,31,10,10,4.8,10,10,10,10
SANREV288,89,10,10,4.9,10,10,10,10
SANREV289,711,10,10,5,10,10,10,10
SANREV290,17,10,10,5,10,10,10,10
SANREV291,28,9,10,4.8,9,8,10,10
SANREV292,10,9,9,4.3,9,8,9,8
SANREV293,236,10,10,4.9,10,10,10,10
SANREV294,14,10,10,5,10,10,10,10
SANREV295,177,10,10,5,10,10,10,10
SANREV296,345,10,10,4.9,10,10,10,10
SANREV297,23,10,10,5,10,10,10,10
SANREV298,146,10,10,5,10,10,10,10
SANREV299,4,10,10,5,10,10,10,10
SANREV300,339,10,10,5,10,10,10,10
SANREV301,31,10,10,5,10,10,10,10
SANREV302,56,10,10,4.9,10,9,10,10
SANREV303,22,10,10,4.8,9,9,10,10
SANREV304,19,10,9,4.7,10,9,10,10
SANREV305,347,10,10,4.8,10,10,10,10
SANREV306,49,10,10,5,10,10,10,10
SANREV307,46,9,10,4.8,10,10,10,9
SANREV308,439,10,10,5,10,10,10,10
SANREV309,63,10,10,4.9,10,10,10,10
SANREV310,88,10,10,4.9,10,10,10,10
SANREV311,134,10,10,4.8,10,10,10,10
SANREV312,8,10,10,4.9,10,10,10,10
SANREV313,102,10,10,4.9,10,9,10,10
SANREV314,55,10,9,4.5,9,9,9,10
SANREV315,64,10,10,4.8,10,10,10,9
SANREV316,138,9,10,4.5,9,9,10,9
SANREV317,40,9,10,4.6,10,9,10,9
SANREV318,75,10,10,5,10,10,10,10
SANREV319,14,9,9,4.5,9,9,9,8
SANREV320,115,9,10,4.8,10,10,10,10
SANREV321,17,10,10,5,10,10,10,10
SANREV322,26,9,10,4.9,10,10,10,10
SANREV323,163,8,10,4.8,10,9,10,10
SANREV324,3,9,10,5,10,10,10,10
SANREV325,33,10,10,4.9,10,9,10,10
SANREV326,225,10,10,4.9,10,10,10,10
SANREV327,27,10,10,5,10,10,10,10
SANREV328,17,10,8,4.5,9,9,8,9
SANREV329,164,10,10,4.5,10,10,10,9
SANREV330,4,10,10,4.8,9,9,9,10
SANREV331,55,10,10,4.5,9,9,10,8
SANREV332,2,10,9,5,9,9,9,9
SANREV333,709,10,10,4.8,10,9,10,9
SANREV334,468,10,10,4.7,9,9,9,9
SANREV335,36,10,10,4.9,10,10,10,10
SANREV336,47,10,10,4.9,10,10,10,10
SANREV337,77,10,10,4.7,10,10,10,10
SANREV338,170,10,10,4.9,10,10,10,10
SANREV339,78,10,10,5,10,10,10,10
SANREV340,119,10,10,4.9,10,10,10,10
SANREV341,116,10,10,4.8,10,9,10,9
SANREV342,116,10,9,4.8,10,9,10,10
SANREV343,29,10,10,5,10,10,10,10
SANREV344,22,9,10,4.8,10,9,10,10
SANREV345,19,10,10,5,10,10,10,10
SANREV346,246,10,10,4.8,10,9,10,10
SANREV347,110,10,10,5,10,10,10,10
SANREV348,60,10,10,5,10,10,10,10
SANREV349,30,10,10,5,10,10,10,10
SANREV350,152,10,10,4.9,10,10,10,10
SANREV351,4,10,10,5,10,10,10,10
SANREV352,175,9,10,4.5,9,9,10,10
SANREV353,177,10,10,5,10,10,10,10
SANREV354,9,10,10,4.9,10,10,10,10
SANREV355,3,9,9,4.5,9,9,9,8
SANREV356,31,10,10,5,10,10,10,10
SANREV357,24,10,10,4.9,10,10,10,10
SANREV358,171,10,10,4.8,10,9,10,10
SANREV359,44,10,10,4.8,10,10,10,10
SANREV360,17,9,9,4.5,9,9,10,10
SANREV361,181,9,10,4.8,10,10,10,10
SANREV362,15,10,10,4.7,10,9,10,9
SANREV363,121,10,10,4.8,10,9,10,10
SANREV364,153,10,10,4.7,10,9,10,9
SANREV365,22,10,10,5,10,9,10,10
SANREV366,114,10,10,5,10,10,10,10
SANREV367,123,10,10,5,10,10,10,10
SANREV368,33,10,10,5,10,9,10,10
SANREV369,68,10,10,5,10,10,10,10
SANREV370,197,10,10,5,10,10,10,10
SANREV371,117,10,10,4.8,10,10,10,10
SANREV372,98,10,10,4.8,10,10,10,10
SANREV373,334,10,10,5,10,10,10,10
SANREV374,124,10,10,4.8,10,9,10,10
SANREV375,30,10,10,4.6,10,9,10,8
SANREV376,457,9,10,4.9,10,10,10,10
SANREV377,730,10,10,5,10,10,10,10
SANREV378,13,10,8,3.9,8,8,10,9
SANREV379,18,10,10,4.8,10,9,10,10
SANREV380,94,10,10,4.8,10,9,10,10
SANREV381,123,9,10,4.8,10,9,10,10
SANREV382,19,10,10,5,10,10,10,10
SANREV383,96,10,10,5,10,10,10,10
SANREV384,7,10,9,4,7,7,9,10
SANREV385,93,10,10,5,10,10,10,10
SANREV386,107,10,10,5,10,10,10,10
SANREV387,183,10,10,5,10,10,10,10
SANREV388,30,10,10,4.8,10,9,10,9
SANREV389,345,10,10,5,10,10,10,10
SANREV390,1,10,10,5,10,10,10,10
SANREV391,141,10,10,4.9,10,10,10,10
SANREV392,37,10,10,5,10,10,10,10
SANREV393,193,9,9,4.6,9,9,10,9
SANREV394,34,10,10,4.8,10,10,10,10
SANREV395,51,10,10,4.9,10,9,10,9
SANREV396,17,10,10,4.9,10,10,10,10
SANREV397,454,10,10,4.7,9,9,10,10
SANREV398,40,10,10,4.8,10,9,10,10
SANREV399,435,10,10,5,10,10,10,10
SANREV400,258,10,10,4.9,10,10,10,10
SANREV401,28,10,9,4.3,9,9,10,9
SANREV402,11,10,10,4.9,10,9,10,10
SANREV403,11,10,10,4.8,9,9,10,10
SANREV404,9,10,9,4.5,9,9,10,10
SANREV405,261,9,10,5,10,9,10,10
SANREV406,219,10,10,4.9,10,10,10,10
SANREV407,139,10,10,5,10,10,10,10
SANREV408,17,10,10,4.5,9,9,10,9
SANREV409,61,9,10,4.3,9,9,9,8
SANREV410,169,10,10,4.9,10,10,10,10
SANREV411,21,10,10,4.8,10,10,10,10
SANREV412,388,10,10,4.9,10,10,10,10
SANREV413,96,10,10,4.8,6,10,10,6
SANREV414,94,10,10,5,10,10,10,10
SANREV415,169,10,10,5,10,10,10,10
SANREV416,23,10,10,5,10,10,10,10
SANREV417,34,10,10,5,10,10,10,10
SANREV418,639,10,10,4.9,10,10,10,10
SANREV419,37,9,10,4.5,9,9,9,9
SANREV420,26,9,10,4.9,10,10,10,10
SANREV421,27,10,10,5,10,10,10,10
SANREV422,142,10,10,5,10,10,10,10
SANREV423,314,10,9,4.8,10,9,10,10
SANREV424,98,10,9,4.3,9,9,9,9
SANREV425,27,10,10,5,10,10,10,10
SANREV426,70,10,10,5,10,10,10,10
SANREV427,632,10,9,4.6,10,9,10,10
SANREV428,103,10,10,4.9,10,9,10,10
SANREV429,262,10,10,4.8,10,9,10,10
SANREV430,144,10,10,4.8,10,9,10,10
SANREV431,33,10,10,5,10,10,10,10
SANREV432,220,10,10,4.9,10,10,10,10
SANREV433,51,9,10,4.7,10,9,10,10
SANREV434,41,10,10,4.9,10,10,10,10
SANREV435,126,10,10,4.9,10,10,10,10
SANREV436,191,9,10,4.8,10,9,10,10
SANREV437,228,10,9,4.6,9,9,9,9
SANREV438,306,9,10,4.9,10,10,10,10
SANREV439,108,10,10,4.8,10,10,10,10
SANREV440,267,10,10,5,10,10,10,10
SANREV441,103,10,10,4.9,10,9,10,10
SANREV442,122,10,10,4.8,10,9,10,10
SANREV443,536,10,10,5,10,10,10,10
SANREV444,31,10,10,4.8,9,9,10,10
SANREV445,3,10,7,4.3,8,9,10,9
SANREV446,32,10,10,4.9,10,10,10,10
SANREV447,18,10,10,4.8,10,9,10,9
SANREV448,25,10,10,5,10,9,10,10
SANREV449,12,10,10,5,10,10,10,10
SANREV450,552,10,10,4.5,9,9,10,9
SANREV451,161,10,10,4.7,9,9,10,8
SANREV452,129,10,10,5,10,10,10,10
SANREV453,3,10,10,5,10,9,10,10
SANREV454,9,10,10,4.1,9,9,10,8
SANREV455,83,10,10,4.9,10,9,10,9
SANREV456,306,10,10,4.9,10,10,10,10
SANREV457,350,10,10,4.9,10,10,10,10
SANREV458,22,10,10,4.9,10,10,10,10
SANREV459,69,10,10,4.8,10,10,10,10
SANREV460,60,10,10,4.9,10,10,10,10
SANREV461,81,10,10,4.9,10,10,10,10
SANREV462,73,10,10,4.9,10,10,10,10
SANREV463,426,10,10,4.9,10,10,10,10
SANREV464,87,10,10,4.8,10,9,10,10
SANREV465,142,10,10,4.9,10,10,10,10
SANREV466,93,10,10,4.8,10,10,10,10
SANREV467,69,10,10,5,10,10,10,10
SANREV468,168,10,10,4.9,10,10,10,10
SANREV469,39,10,10,4.8,10,9,10,10
SANREV470,36,10,10,4.8,10,9,10,10
SANREV471,20,10,10,5,10,10,10,10
SANREV472,25,10,10,4.8,10,9,10,10
SANREV473,23,9,10,4.9,10,10,10,10
SANREV474,76,9,10,4.9,10,9,10,10
SANREV475,65,10,10,5,10,10,10,10
SANREV476,47,10,10,5,10,10,10,10
SANREV477,23,10,10,5,10,9,10,10
SANREV478,19,10,10,4.9,10,9,10,10
SANREV479,73,10,8,4.3,9,9,9,9
SANREV480,237,10,9,4.4,9,9,9,9
SANREV481,38,10,10,4.9,10,10,10,10
SANREV482,37,10,10,5,10,9,10,10
SANREV483,144,9,10,4.9,10,10,10,10
SANREV484,292,10,10,4.8,10,9,10,10
SANREV485,71,10,10,5,10,10,10,10
SANREV486,386,10,10,5,10,10,10,10
SANREV487,156,10,10,4.8,10,9,10,10
SANREV488,51,9,10,4.8,9,9,10,10
SANREV489,80,10,10,5,10,10,10,10
SANREV490,4,10,10,5,10,10,10,10
SANREV491,11,9,10,4.8,10,9,10,9
SANREV492,11,10,10,4.7,9,9,10,9
SANREV493,27,10,10,5,10,10,10,10
SANREV494,400,10,10,5,10,10,10,10
SANREV495,13,10,10,5,10,10,10,10
SANREV496,1037,10,10,4.8,10,10,10,10
SANREV497,155,10,10,4.8,10,9,10,9
SANREV498,431,10,10,5,10,10,10,10
SANREV499,240,10,10,5,10,10,10,10
SANREV500,80,10,10,4.9,10,10,10,10
SYDREV1,80,10,10,4.9,10,10,10,10
SYDREV2,66,10,10,4.4,9,9,9,9
SYDREV3,162,9,10,4.8,10,9,10,10
SYDREV4,117,10,9,4.8,9,9,10,9
SYDREV5,36,9,9,3.9,8,8,9,7
SYDREV6,46,10,10,4.8,9,9,9,9
SYDREV7,113,10,10,4.8,10,9,10,10
SYDREV8,133,10,10,4.8,10,9,10,10
SYDREV9,277,9,10,4.8,10,10,10,10
SYDREV10,85,10,10,4.6,9,9,9,9
SYDREV11,250,10,10,4.8,9,9,10,10
SYDREV12,159,10,10,5,10,10,10,10
SYDREV13,13,9,9,4.2,7,8,9,8
SYDREV14,177,10,10,4.8,10,9,10,9
SYDREV15,133,10,10,4.8,10,10,10,9
SYDREV16,7,10,9,4.8,10,9,9,10
SYDREV17,3,9,8,4.3,9,7,9,9
SYDREV18,61,10,10,4.8,10,9,10,10
SYDREV19,233,10,10,4.9,10,10,10,10
SYDREV20,267,10,10,4.9,10,10,10,10
SYDREV21,86,10,10,4.9,10,10,10,10
SYDREV22,40,9,10,4.8,10,9,10,9
SYDREV23,69,10,10,5,10,10,10,10
SYDREV24,18,9,9,4,8,8,9,7
SYDREV25,58,10,10,4.9,10,10,10,9
SYDREV26,82,10,10,5,10,10,10,10
SYDREV27,86,10,10,4.7,10,10,10,9
SYDREV28,366,9,9,4.7,9,9,10,9
SYDREV29,58,10,9,4.2,9,8,9,9
SYDREV30,53,9,9,4.5,9,9,9,9
SYDREV31,13,10,9,4.8,10,9,10,9
SYDREV32,90,10,10,4.8,10,9,10,10
SYDREV33,73,10,10,4.7,9,9,10,9
SYDREV34,13,10,10,4.9,10,10,10,10
SYDREV35,150,10,10,4.9,10,10,10,10
SYDREV36,17,10,10,4.6,9,9,10,9
SYDREV37,12,10,10,4.5,9,9,9,9
SYDREV38,130,10,10,4.9,10,10,10,10
SYDREV39,62,10,10,4.8,10,9,10,9
SYDREV40,19,10,9,4.3,9,9,9,8
SYDREV41,208,10,10,4.9,10,9,10,10
SYDREV42,25,10,10,5,10,10,10,10
SYDREV43,110,9,10,4.8,10,9,10,10
SYDREV44,130,10,10,4.9,10,9,10,10
SYDREV45,45,10,10,5,10,10,10,10
SYDREV46,120,10,10,5,10,10,10,10
SYDREV47,14,10,10,4.5,9,9,10,9
SYDREV48,29,10,9,4.5,9,9,9,9
SYDREV49,316,10,10,4.8,9,9,10,9
SYDREV50,279,10,10,4.8,10,10,10,10
SYDREV51,55,10,8,4.1,9,8,9,8
SYDREV52,92,9,10,4.8,10,10,10,10
SYDREV53,101,10,10,4.8,10,9,10,10
SYDREV54,58,9,10,4.9,9,9,10,10
SYDREV55,7,10,9,5,10,9,10,9
SYDREV56,226,10,10,4.9,10,10,10,10
SYDREV57,28,10,10,5,10,10,10,10
SYDREV58,137,10,10,5,10,10,10,9
SYDREV59,14,10,9,4.5,9,9,10,9
SYDREV60,7,10,10,5,10,10,9,10
SYDREV61,83,10,9,4.5,9,9,9,9
SYDREV62,89,10,10,4.8,10,9,10,9
SYDREV63,0,10,10,5,10,10,10,10
SYDREV64,26,10,10,4.9,10,9,10,10
SYDREV65,18,10,9,4.4,9,9,10,9
SYDREV66,58,10,10,4.5,10,9,9,9
SYDREV67,89,10,10,4.8,9,9,10,9
SYDREV68,81,10,10,4.7,10,9,10,9
SYDREV69,15,10,10,5,10,10,10,10
SYDREV70,220,10,10,4.9,10,10,10,10
SYDREV71,9,8,9,4,9,7,10,8
SYDREV72,292,9,9,4.5,9,9,9,9
SYDREV73,58,9,9,4.5,9,9,9,9
SYDREV74,77,10,10,4.7,9,9,10,9
SYDREV75,8,10,10,4.4,10,9,10,9
SYDREV76,110,9,9,4.6,9,9,9,9
SYDREV77,2,9,9,4.5,9,8,10,10
SYDREV78,59,9,9,4.4,9,9,9,9
SYDREV79,39,10,10,4.5,9,9,10,9
SYDREV80,118,10,10,4.9,10,9,10,10
SYDREV81,1,10,10,5,10,10,10,10
SYDREV82,63,10,10,4.8,9,9,10,10
SYDREV83,71,10,10,4.8,10,10,10,10
SYDREV84,57,9,9,4.4,9,9,9,8
SYDREV85,54,10,10,4.9,10,10,10,10
SYDREV86,33,10,10,4.8,10,9,10,9
SYDREV87,233,10,10,4.8,10,9,10,10
SYDREV88,327,10,10,5,10,10,10,10
SYDREV89,171,10,10,4.9,10,10,10,10
SYDREV90,31,10,9,4.5,10,9,9,9
SYDREV91,68,10,10,4.8,10,10,10,9
SYDREV92,62,10,10,4.7,9,9,10,9
SYDREV93,9,10,10,4.9,10,9,10,10
SYDREV94,88,9,10,4.5,9,9,9,8
SYDREV95,9,10,10,4.8,10,9,10,10
SYDREV96,13,10,9,4.6,10,9,10,9
SYDREV97,282,10,10,4.8,10,9,10,10
SYDREV98,131,10,10,5,10,10,10,10
SYDREV99,4,10,8,5,10,9,9,9
SYDREV100,47,10,9,4.3,9,8,9,9
SYDREV101,79,9,10,4.8,10,9,10,10
SYDREV102,70,10,10,5,10,10,10,10
SYDREV103,121,10,10,5,10,10,10,10
SYDREV104,100,10,10,4.8,10,9,10,9
SYDREV105,4,10,10,5,10,10,10,10
SYDREV106,111,9,10,4.8,10,9,10,9
SYDREV107,233,10,10,4.9,10,10,10,10
SYDREV108,64,10,10,4.8,10,10,10,9
SYDREV109,147,10,10,4.7,10,9,9,9
SYDREV110,71,10,10,5,10,10,10,10
SYDREV111,5,9,10,4.4,10,10,9,8
SYDREV112,47,9,10,4.7,10,10,10,9
SYDREV113,56,10,9,4.3,9,9,10,8
SYDREV114,22,10,10,4.8,9,9,10,10
SYDREV115,120,10,10,4.8,9,9,10,9
SYDREV116,83,10,10,5,10,10,10,10
SYDREV117,176,9,8,4.1,8,8,9,7
SYDREV118,11,10,10,4.8,10,9,10,10
SYDREV119,136,10,10,5,10,10,10,10
SYDREV120,167,10,10,4.8,10,10,10,9
SYDREV121,16,9,10,4.8,10,10,10,10
SYDREV122,28,9,8,4,8,8,8,9
SYDREV123,25,10,10,4.2,8,8,10,9
SYDREV124,157,10,10,4.7,9,9,10,9
SYDREV125,72,9,9,4.3,8,8,9,8
SYDREV126,34,10,10,4.7,9,9,10,9
SYDREV127,4,8,9,4.5,9,9,10,10
SYDREV128,96,10,10,4.9,10,10,10,10
SYDREV129,61,10,9,4.8,9,10,10,10
SYDREV130,4,10,10,4.5,10,9,9,10
SYDREV131,212,10,9,4.6,9,9,10,8
SYDREV132,6,10,10,5,10,10,10,10
SYDREV133,69,10,10,5,10,10,10,10
SYDREV134,59,9,10,4.4,9,9,10,8
SYDREV135,13,10,9,4,8,8,8,8
SYDREV136,28,10,10,4.8,10,10,10,9
SYDREV137,31,10,10,4.2,9,9,9,8
SYDREV138,94,10,10,4.5,9,10,10,9
SYDREV139,97,10,10,4.7,9,9,10,9
SYDREV140,50,10,10,5,10,10,10,10
SYDREV141,2,10,10,5,10,10,10,10
SYDREV142,86,10,10,4.8,10,10,10,10
SYDREV143,111,10,10,4.9,10,10,10,10
SYDREV144,5,10,10,4.8,10,9,10,10
SYDREV145,5,9,9,4.7,10,9,10,10
SYDREV146,198,10,10,4.8,10,10,10,10
SYDREV147,294,10,10,4.8,10,10,10,10
SYDREV148,82,10,10,4.8,10,9,10,10
SYDREV149,68,10,10,4.6,9,9,10,9
SYDREV150,14,10,10,4.5,9,9,9,9
SYDREV151,8,10,10,5,10,10,10,10
SYDREV152,10,9,9,4.7,10,9,10,10
SYDREV153,1,10,8,4,8,8,8,8
SYDREV154,50,9,9,4.7,9,9,10,10
SYDREV155,61,10,10,4.6,10,10,10,8
SYDREV156,13,10,9,4.7,9,9,9,10
SYDREV157,62,10,10,4.7,10,10,10,10
SYDREV158,8,10,10,4.9,10,9,10,10
SYDREV159,21,8,8,4.2,8,8,9,8
SYDREV160,85,9,9,4.7,9,9,10,9
SYDREV161,29,9,10,4.8,9,10,10,9
SYDREV162,220,10,10,4.8,10,10,10,9
SYDREV163,119,9,10,4.8,10,9,10,10
SYDREV164,362,9,10,4.7,9,9,9,9
SYDREV165,219,10,10,4.8,10,10,10,9
SYDREV166,72,10,9,4.3,9,8,10,9
SYDREV167,6,9,8,4.3,9,8,7,9
SYDREV168,179,10,10,4.8,10,10,10,9
SYDREV169,29,9,9,4.4,9,8,9,9
SYDREV170,2,8,9,4,8,5,10,8
SYDREV171,63,10,10,5,10,9,10,9
SYDREV172,39,9,9,4.5,9,9,9,9
SYDREV173,3,10,9,4.3,9,9,9,9
SYDREV174,67,10,10,4.9,10,9,10,9
SYDREV175,5,10,9,4.4,9,9,9,8
SYDREV176,163,10,10,4.9,10,10,10,10
SYDREV177,154,9,10,4.8,10,9,10,9
SYDREV178,100,10,10,5,10,10,10,10
SYDREV179,17,9,10,4.2,9,9,10,8
SYDREV180,119,10,10,4.9,10,10,10,10
SYDREV181,60,10,10,4.7,9,9,10,9
SYDREV182,9,10,10,5,10,10,10,9
SYDREV183,65,9,10,4.7,9,9,10,9
SYDREV184,110,10,10,4.9,10,10,10,10
SYDREV185,12,10,10,4.5,9,9,10,9
SYDREV186,30,10,10,5,10,10,10,10
SYDREV187,74,9,10,4.8,10,9,10,10
SYDREV188,133,10,10,4.9,10,10,10,10
SYDREV189,257,10,10,5,10,10,10,10
SYDREV190,35,10,10,4.8,10,10,10,9
SYDREV191,25,10,10,5,10,10,10,10
SYDREV192,404,10,10,5,10,10,10,10
SYDREV193,83,10,10,5,10,10,10,10
SYDREV194,114,10,9,4.7,9,9,9,9
SYDREV195,37,9,10,4.8,10,10,10,9
SYDREV196,10,9,10,4.8,10,9,10,9
SYDREV197,110,10,10,4.8,10,9,10,9
SYDREV198,13,9,9,4.5,9,9,10,9
SYDREV199,28,10,10,4.9,10,9,10,10
SYDREV200,160,10,10,4.8,10,10,10,10
SYDREV201,52,9,10,4.8,9,10,10,10
SYDREV202,33,9,10,4.5,9,9,10,9
SYDREV203,45,10,10,4.6,9,9,9,9
SYDREV204,431,10,10,4.7,9,9,10,9
SYDREV205,84,10,9,4.3,9,9,10,9
SYDREV206,172,10,10,4.5,9,9,10,10
SYDREV207,42,10,10,5,10,10,10,10
SYDREV208,52,9,9,4.5,9,9,9,9
SYDREV209,21,10,9,4.7,9,9,10,9
SYDREV210,153,10,10,4.8,9,9,10,9
SYDREV211,110,10,10,5,10,10,10,10
SYDREV212,135,10,9,4.3,9,8,9,8
SYDREV213,15,10,9,4.7,10,10,10,9
SYDREV214,47,10,10,4.8,10,9,10,10
SYDREV215,78,10,10,4.8,10,10,10,10
SYDREV216,17,10,10,4.9,10,10,10,10
SYDREV217,20,10,10,4.8,10,9,10,10
SYDREV218,153,10,10,4.8,10,10,10,9
SYDREV219,75,10,10,5,10,10,10,10
SYDREV220,140,10,10,4.9,10,10,10,10
SYDREV221,87,10,9,4.5,9,9,10,8
SYDREV222,32,10,10,4.9,10,9,9,10
SYDREV223,48,10,10,4.5,9,9,10,9
SYDREV224,60,10,10,5,10,10,10,10
SYDREV225,19,9,9,4.2,9,9,9,8
SYDREV226,23,10,10,5,10,10,10,10
SYDREV227,51,9,10,5,10,10,10,10
SYDREV228,12,10,10,4.8,10,10,10,10
SYDREV229,14,10,9,4.7,9,9,9,9
SYDREV230,3,9,9,4.7,9,8,10,10
SYDREV231,144,10,10,4.8,10,10,10,10
SYDREV232,185,10,10,4.8,9,9,10,10
SYDREV233,58,10,10,5,10,10,10,10
SYDREV234,50,9,10,4.7,9,9,9,10
SYDREV235,1,10,10,5,10,10,10,10
SYDREV236,14,10,10,4.8,10,9,10,9
SYDREV237,41,10,10,4.8,9,9,10,9
SYDREV238,30,10,10,4.9,10,10,10,10
SYDREV239,208,10,10,4.8,10,10,10,9
SYDREV240,7,9,10,4.8,9,10,10,10
SYDREV241,431,9,9,4.5,8,8,9,9
SYDREV242,34,10,10,4.8,10,10,10,9
SYDREV243,99,8,10,5,10,10,10,10
SYDREV244,167,9,9,4.8,9,9,10,10
SYDREV245,128,10,10,5,10,10,10,10
SYDREV246,140,10,10,4.8,10,9,10,9
SYDREV247,32,10,10,4.5,9,9,10,8
SYDREV248,92,10,10,5,10,10,10,10
SYDREV249,39,10,10,5,10,10,10,10
SYDREV250,74,9,10,4.8,10,10,10,10
SYDREV251,69,10,10,4.9,10,10,10,10
SYDREV252,66,9,10,4.8,9,9,10,9
SYDREV253,153,10,10,4.8,10,10,10,10
SYDREV254,201,9,9,4.5,9,9,9,9
SYDREV255,41,10,9,4.5,10,9,10,9
SYDREV256,77,10,9,4.4,9,9,8,9
SYDREV257,156,10,10,4.6,10,9,10,9
SYDREV258,52,10,9,4.7,9,9,10,8
SYDREV259,26,9,9,4.6,9,9,9,9
SYDREV260,40,10,9,4.7,9,9,10,9
SYDREV261,371,10,10,4.8,10,10,10,10
SYDREV262,AUD,10,4.6,f,10,10,9,9
SYDREV263,60,10,10,4.9,10,10,10,10
SYDREV264,17,9,9,4.8,9,9,9,10
SYDREV265,84,10,10,4.8,10,10,10,10
SYDREV266,70,9,10,4.7,9,9,10,9
SYDREV267,39,10,10,5,10,10,10,10
SYDREV268,42,10,10,5,10,10,10,10
SYDREV269,23,10,10,4.8,9,9,10,10
SYDREV270,87,10,10,4.9,10,10,10,10
SYDREV271,130,10,10,4.6,10,9,10,10
SYDREV272,88,10,10,5,10,9,10,10
SYDREV273,108,10,10,4.7,10,9,10,10
SYDREV274,48,10,10,4.9,10,10,10,10
SYDREV275,72,10,10,4.8,10,9,10,10
SYDREV276,20,10,10,4.8,10,9,9,10
SYDREV277,301,10,10,5,10,10,10,10
SYDREV278,56,10,10,4.8,10,10,10,9
SYDREV279,87,10,9,4.7,10,10,10,9
SYDREV280,134,10,9,4.2,8,8,9,9
SYDREV281,50,9,10,4.7,10,9,10,9
SYDREV282,10,10,10,4.8,10,10,10,9
SYDREV283,10,10,9,4.3,9,8,9,9
SYDREV284,6,10,9,4.3,10,8,8,9
SYDREV285,142,10,10,4.8,10,9,10,10
SYDREV286,17,9,10,4.8,10,9,10,10
SYDREV287,49,9,10,4.8,10,10,10,10
SYDREV288,53,9,9,4.5,9,9,10,9
SYDREV289,19,9,9,4.4,9,9,10,8
SYDREV290,191,9,9,4.5,8,8,10,8
SYDREV291,34,9,9,4.6,10,9,9,10
SYDREV292,47,9,9,4.8,10,9,10,10
SYDREV293,55,9,9,4.5,9,9,10,9
SYDREV294,38,9,10,4.8,10,9,10,10
SYDREV295,31,10,10,4.4,9,8,9,8
SYDREV296,102,10,10,4.8,10,10,10,10
SYDREV297,33,9,9,4,8,7,9,8
SYDREV298,355,10,10,4.8,10,10,10,10
SYDREV299,56,10,10,4.8,10,10,10,10
SYDREV300,144,10,10,5,10,10,10,10
SYDREV301,2,10,10,5,10,9,10,10
SYDREV302,159,10,10,4.8,10,10,10,10
SYDREV303,8,10,10,5,10,10,10,10
SYDREV304,24,10,10,5,10,10,10,10
SYDREV305,34,10,10,5,10,10,10,10
SYDREV306,3,10,10,5,10,10,10,10
SYDREV307,140,10,10,4.7,10,10,10,9
SYDREV308,7,10,10,5,10,10,10,10
SYDREV309,179,10,10,4.9,10,10,10,10
SYDREV310,102,10,10,4.9,10,10,10,10
SYDREV311,21,10,10,4.8,9,9,9,9
SYDREV312,4,10,9,4.5,10,10,7,10
SYDREV313,33,10,10,4.8,9,9,10,10
SYDREV314,11,9,7,3.8,8,7,8,8
SYDREV315,133,10,10,4.7,10,9,10,9
SYDREV316,0,10,10,4.9,10,10,10,10
SYDREV317,31,9,9,4.2,9,8,8,8
SYDREV318,22,9,10,4.8,10,10,10,10
SYDREV319,136,10,10,4.9,10,10,10,9
